chr	start	end	shCd19_Runx3_subtract.bigWig	shRunx3_Runx3_subtract.bigWig	shCd19_Runx1_subtract.bigWig	shRunx3_Runx1_subtract.bigWig	memory_Runx3_subtract.bigWig	early_Runx3_subtract.bigWig	late_Runx3_subtract.bigWig	terminal_Runx3_subtract.bigWig	memory_Runx1_subtract.bigWig	early_Runx1_subtract.bigWig	late_Runx1_subtract.bigWig	terminal_Runx1_subtract.bigWig	shCd19_Runx3_subtract.bigWig	shRunx3_Runx3_subtract.bigWig	shCd19_Runx1_subtract.bigWig	shRunx3_Runx1_subtract.bigWig	memory_Runx3_subtract.bigWig	early_Runx3_subtract.bigWig	late_Runx3_subtract.bigWig	terminal_Runx3_subtract.bigWig	memory_Runx1_subtract.bigWig	early_Runx1_subtract.bigWig	late_Runx1_subtract.bigWig	terminal_Runx1_subtract.bigWig
1	7397450	7398450	1.0364009466022253	0.11203505843877792	0.05451594665646553	0.5267450481653213	0.012343615666031838	0.09138626009225845	0.05957759767770767	0.4630511626601219	0.05808137394487858	0.08248162679374219	0.10648705959320068	0.26409590654075144	0.3805911958217621	0.14859475195407867	0.0	0.09121980518102646	0.03441540971398353	0.13074205331504346	0.037483550049364565	-0.20007589906454087	0.002749104262329638	-0.026380441337823867	0.0043162420392036435	-0.2714541982859373
1	9847900	9848700	1.2465743720531464	0.3675123108550906	1.0288166645914316	0.06137718912214041	-0.07880781125277281	0.016522999852895737	-0.036878909450024366	0.0	0.15640400303527713	0.0	0.12051673699170351	0.0	0.22419824730604887	0.3095720699056983	-0.05259549990296364	0.03257850185036659	0.361844087485224	0.2207059357315302	-0.025204889476299286	-0.1112979338504374	-0.03452802449464798	0.0	0.044623049441725016	-0.1622824352234602
1	10037650	10038650	3.378747683763504	0.8172089844942093	0.309309595823288	0.08248425275087357	0.31994869746267796	0.1999306906014681	0.3686731357127428	0.7487941276282072	0.19620674408506603	0.05884229457005859	0.05582217182964087	0.34364365227520466	-0.19017975479364396	0.1699639528989792	0.020221599936485292	-0.10116255283355713	0.1390340304467827	0.01769159995019436	0.06901913173496724	0.04078760147094727	0.1686963531654328	0.049451540037989614	0.19269449673593045	0.3672514513134956
1	13371950	13373200	1.5792253112792969	0.14373832285404206	0.2864912402629852	0.2749702835083008	0.15726716965436935	-0.03944643974304199	0.1618677234649658	0.44595793157815933	0.1109803283214569	0.09197751760482788	0.09885883837938308	-0.11548864126205444	0.19773091733455658	-0.04846679866313934	-0.07418496131896973	0.06099723927676678	0.2680771517753601	0.08372941905632615	0.03659134581685066	-0.14367608487606048	0.10602174341678619	0.17681228524073958	0.006409739106893539	-0.39655900180339815
1	13374000	13374750	1.0773034860690436	0.20499246915181477	1.0328804184993108	0.5153695940971375	-0.02526159683863322	0.0	0.21078439491490522	-0.08469133377075196	0.035472599665323894	0.2201219916343689	0.1366891900698344	-0.08469133377075196	0.24911439716815947	0.2641680707534154	0.6362533171971639	0.04343800246715546	0.08892073333263398	0.18063673774401348	0.09483930816253026	-0.09441893100738526	0.5444303413232168	0.5217541297276814	0.0854285329580307	0.2575307955344518
1	13382100	13382950	0.9726915341966292	0.855127125101931	0.20671552682624145	0.47368793364833384	-0.1087041791418896	-0.11168473827488282	0.8775676563382149	0.9915609710356769	-0.07487788964199889	-0.2611657981486881	0.020636160145787633	-0.013586882282705867	-0.13744082258028142	0.40790601074695587	-0.23513282309560216	0.15331105800235972	-0.06484782268457553	0.09728541266282692	0.11072111732381232	0.3403385855695781	0.2209742264548207	0.03952435360235326	-0.08660941362819251	0.09297999914954691
1	13559500	13560700	0.8523520870755116	0.8707437093059222	0.1867607037226359	0.22193955754240355	0.0012258375063538551	0.3426407367611925	0.7491801685343186	0.15697437059134245	0.025653879158198833	0.05129524817069372	0.26037349614004296	-0.195868960271279	0.24796107908089957	0.016375503192345302	0.24995732804139456	0.0843079558884104	0.09610024001449347	0.06382038552934925	0.1103478332515806	0.05413020960986614	0.21888369787484407	-0.008138616569340229	0.10535145519922177	-0.03934133301178614
1	13593050	13593900	4.3520210416001435	0.7822258901946685	0.4210741730297313	0.9783370600027197	-0.0016465397442088409	0.30354659171665416	0.7453633020905888	1.1045452536028975	0.02075758181950625	0.05076076002681956	0.2929209961610682	0.05407346785068512	0.02180011658107533	0.06992682463982526	-0.19800658786998077	0.13797970817369573	0.49881958873832927	0.109971062225454	0.04906350744011648	-0.02001164261909092	0.2813267707824707	0.0	0.03948636550237151	-0.4998645918334232
1	13639150	13640200	1.8686848836285728	0.4461041781164351	0.6039671826930273	0.13841820047015235	0.19084527840216955	-0.04817006559599014	0.40280648533787045	0.009378571595464433	0.14481023944626076	0.3553069070691154	0.13104571402072906	-0.1649837132011141	-0.3574923880043484	-0.01208528486036119	0.16170248034454526	0.1581851891907198	0.25167354320486385	0.09359219025022217	0.10357554913276718	0.0015703851268405007	0.19072849525227434	0.03863778178180967	0.11539491744978088	0.002827999492486318
1	13659500	13661050	2.037936897527787	0.2987977980125335	0.44722561129639227	0.7957632557278679	0.08585243383722921	0.27240648385017147	0.327292864000605	0.12580293513113452	0.21063131742900418	0.16893456810184063	0.09448235373823874	0.40284896545833154	0.1121346128563727	0.04030348264401959	-0.08496280687470589	0.09337109904135427	0.2712145721720111	0.17768277372083358	0.08911285777726481	-0.1314332191982577	0.08904862884552248	-0.05645546990056192	0.3003425784409046	-0.2580256096177524
1	16656900	16657800	1.1932167361179988	0.7478433375557264	-0.2509641150633494	0.2365603902273708	0.11119679485758145	0.09914354441894425	-0.07833667813489835	-0.056393331537644066	0.08444695878360006	-0.022102079768147733	0.36597411437994903	-0.014270611935191684	0.05103411359919442	0.14309100227223503	0.1683404975467258	0.10135555764039357	0.029097300436761644	0.09492248894336323	0.2733164255817731	0.22900805787907708	0.3236447067724334	0.28784216567873955	0.1436037305328581	0.3042333887683021
1	16688450	16689250	1.0760849476791918	-0.02700884360820055	1.2076282482594252	0.21850058622658253	0.3992635877802968	0.06974874972365797	0.73332105204463	0.6458263853564858	0.6774307349696755	-0.019779726397246122	0.07227075379341841	0.09729768894612789	0.1383967511355877	0.24765756726264954	0.22155331075191498	0.5375474989414215	0.3818710707128048	0.21243194211274385	0.0256138356635347	-0.03954012366011739	0.009241863153874874	0.06165643816348165	0.028294645715504885	0.025841189082711935
1	23923750	23924800	2.8980120892326036	1.8356184157587232	0.8563842347690037	0.6266330480575562	0.3416895724478222	0.14647078052872703	0.16629335142317273	0.9090924749062175	0.05102672250497909	0.10715870967223531	0.28594384165037245	0.015265238426980517	-0.028484616251218887	0.0004684297101838248	-0.03044319081874121	0.098744235932827	-0.0047785235302788874	0.012447705359331198	0.2623363068061216	0.3910560522760664	0.07174361692298026	-0.054953811424119134	0.11996290673102651	-0.014342618840081351
1	30872550	30873050	0.36479269713163376	0.3266780018806458	1.1778157457709313	0.3928145095705986	0.10201468863524496	-0.01575963944196701	0.7208629041910172	-0.13858619928359986	0.21440469622612	0.18601889312267303	0.20199120193719863	-0.13858619928359986	-0.5071459919214248	0.10233820229768753	0.22662260867655276	0.09396429881453514	-0.23078050017356871	0.03184467628598213	0.41190579570829866	0.0	0.088122702203691	0.24523559734225273	0.19549640491604806	0.0
1	30948850	30950400	1.1152081689046276	0.4411098468267629	0.28118028852247423	0.28281322241790835	-0.0392744682218519	0.0006609354769029925	0.16612103271989093	0.3346634891725356	-0.061191113725785284	-0.01291613136568377	0.018402257273274082	0.3683673489478327	-0.03484648808596596	0.1494272937697749	-0.18349851187198393	0.009810064408567644	-0.006474070491329316	0.0068483294979218515	-0.09606288926255319	0.024270840469867952	0.04331564326440134	-0.01325396135930092	0.037901574565518285	-0.04314038650162758
1	34438750	34440700	0.8663238663321886	0.8058780137545023	0.34973592024583083	0.22259035668311974	0.1714832655225809	0.1631473896977229	0.12886943171421686	0.17103630610001394	0.21332876716489688	0.15975312353708807	0.19840832914297396	0.2329159459242454	0.15201974373597366	0.1312027714955501	0.04074635948890295	0.29087797151162076	0.23168641347915697	-0.0371939996496225	0.057913945080378115	0.09470356542330521	0.05769105038295189	0.008773201742233375	0.05543687337866196	0.09216243716386649
1	34802150	34802750	1.7018367995818455	0.08173333729306857	0.08625491460164388	1.0560049153864384	-0.09123225137591362	-0.047869800279537834	0.017181913911675412	0.13119341929753622	-0.13509900122880936	-0.046072334672013916	0.1263529391338428	-0.05990208499133587	0.10333316773176193	0.6108896844089031	-0.03506366660197576	0.03257850185036659	0.5830743461847305	0.04441913267752776	-0.033205500493446984	0.016994833946228027	0.08725441014394164	-0.10271806890765826	0.17982566791276136	0.28691549599170685
1	36263950	36265000	1.785874961032754	0.6401017577875228	0.19114471546241216	0.6445868959029516	0.2757338562182018	0.39425332383030937	-0.05056660941668919	0.5112778069007964	0.30721541813441683	0.19333923430669875	0.1813300113592829	0.4991672436396281	0.09489637684254419	0.3946156721739542	-0.0500909522885368	-0.05552071013620922	0.14655652974865266	0.24234390968368166	0.3628097084306535	0.07769047646295457	-0.034298647017706005	0.01992642879486084	0.030630755459978468	0.0
1	36293350	36295300	1.0682461469983444	0.639326277260597	0.13400787115097046	0.2755715751495117	0.10216476787359287	0.09125450138862316	0.03962419222658261	0.8927712608606387	0.11461722621550927	0.12348349124957354	-0.03865406070000086	0.06327505084948662	-0.053812952377857305	0.361659050369874	0.3603536624174852	-0.016995770044815846	0.08532949154957747	0.21193915338088304	0.02416799432383134	-0.17249607428526267	0.04342320944684056	0.0011016414620173283	0.09107213180798751	0.18063072096078825
1	36307650	36308700	1.2906947476523263	1.0527911970303172	0.6931671379577546	1.4010355926695324	0.7294467176709857	0.17782107456809	0.2415738737299329	0.5957389729363578	0.10634237776199977	0.1433901661740882	-0.029647270483630046	0.0	0.344532144566377	0.2661962402718408	0.07158685440108889	0.006969332695007324	-0.06960043807824452	-0.0966289349654246	0.12501867825076693	0.08793895301364717	0.30643051791758763	-0.11908866813228954	-0.006448852696589061	-0.0018614750532876877
1	36309250	36310200	0.4378254727313393	0.802668634998171	0.47078147138419907	0.2828003646511781	0.22139698815973183	0.025962053749122117	-0.030120821620680784	0.2547795239247774	0.27348093335565765	0.12931804692274645	0.039984058196607386	-0.018235105040826295	0.22375157632325826	0.041710737504457175	0.27552952186057444	0.41837679320260096	0.5511535300235999	0.13131415765536458	0.205523628251333	0.32200788196764496	0.2739055972350271	0.29018116742372513	0.08612337865327534	0.302016113933764
1	36718650	36720400	0.8601320073008537	0.13563189208507537	0.09366214147635869	0.4343363689524787	-0.04818588410105024	0.2682169113840376	0.21134936958551406	0.3595286650317056	0.024994523823261262	0.051635123789310455	0.14907067716121675	0.023571139574050902	0.12258019404751914	0.1698222884110042	0.16360859870910643	0.0968048278774534	0.19773177078792026	-0.012976971055780138	0.060195935890078545	0.004611743560859135	-0.04606713391840458	0.037311568430491854	0.19906479024461338	0.048347774360861094
1	36766700	36767600	2.3013606237040625	1.8646062132385042	1.1840699902839131	0.5193701129820611	0.2877795605195893	-0.0696160551160574	0.5227086179786258	0.9969216452704536	0.08868149833546744	0.04772699665692118	0.7934883948829439	0.4490653872489929	0.15129717025491926	0.18093439232971933	-0.005219221115112305	-0.021844110192937985	-0.03549081050894327	0.15211505856778887	0.5918521935948067	-0.05361210968759325	0.23095334611005253	0.10876911216311985	0.3346262706650628	-0.06774033109347026
1	39842100	39842850	5.37098585764567	2.5192763288815816	1.4030429065227508	0.5866000642379124	0.09709879672154784	0.07186366568009059	0.5662975862622261	1.1391688386599224	0.18472112810704858	-0.0022356682767470677	0.058574067801237105	0.8627977808316548	0.09226466218630473	0.46229534844557446	0.36357398827870685	0.16506479680538177	-0.006245324512322744	0.023893465598424275	-0.014783640205860139	0.18964733580748241	0.0679414043823878	0.0385434627532959	0.34930144250392914	0.22036080658435822
